"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","cls"
0.001999974,1.353,1.236,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0.791,2,1.782,0.07300001,0,0,0,0,0,0,0,0.183,1.236,1.799,0.833,0,1.418,2,0.62,0,0,0,0,0,0,0,0.004000008,1.418,2,2,1.98,0.357,2,2,0.08499998,0,0,0,0,0,0,0,0.213,1.774,1.409,2,2,0.638,2,2,0.08499998,0,0,0,0.05800003,0.436,0.01999998,0,0.0009999871,0,0.03299999,1.572,2,0.638,2,2,0.08499998,0,0,0,0.897,2,0.975,0,0,0,0,0.89,2,1.022,2,2,0.08499998,0,0,0,1.064,2,1.759,0.08700001,0,0,0,0.766,2,1.506,2,2,0.08499998,0,0,0,1.042,2,2,0.383,0,0,0,0.766,2,1.827,1.755,2,0.621,0,0,0,0.383,2,2,0.383,0,0,0,0.766,2,1.319,1.319,2,0.766,0,0,0,0.383,2,2,0.995,0,0,0,0.766,2,1.926,1.055,2,0.858,0,0,0,0.383,2,2,1.247,0,0,0,1.251,2,1.407,0.638,2,1.733,0.245,0,0,0.578,2,2,1.907,0.551,0,0.03200001,1.605,2,1.021,0.374,1.981,2,1.017,0,0.04699999,1.233,2,2,2,1.741,0.683,0.998,2,1.972,0.199,0,1.408,2,1.84,1.245,1.472,2,1.826,0.935,1.97,2,2,2,2,1.43,0,0,0.346,1.697,2,2,2,1.893,0.788,0,0.661,1.845,2,1.829,1.376,0.135,0,0,0,0.125,1.229,1.752,1.392,0.356,0,0,0,0.06199998,0.532,0.168,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.116,1.537,0.08499998,0,0,1.481,0.09200001,0,0,0,0,0,0,0,0,0,0.892,2,1.353,0.009000003,0,1.903,0.453,0,0,0,0.244,0.445,0,0,0,0,0.01700002,1.586,2,0.94,0,1.611,0.749,0,0,0,0.668,1.979,0.704,0,0,0,0,0.385,1.841,0.921,0,1.433,0.549,0,0,0,0.01499999,1.087,1.917,0.339,0,0,0,0,1.243,1.17,0,1.397,0.917,0,0,0,0,0,1.335,1.765,0.274,0,0,0,0.293,1.947,0.194,0.892,1.421,0,0,0,0,0,0.127,1.848,1.736,0.204,0,0,0,1.373,0.906,0.294,1.957,0.583,0,0,0,0,0,1.141,1.844,1.702,0.296,0,0,0.697,1.765,0,0.748,1.926,0.676,0,0,0,0,0.513,1.723,0.698,1.66,0.349,0,0.266,1.989,0,0,0.633,1.851,1.337,0.507,0.01099998,0,0.183,1.912,0.07300001,0.523,1.671,1.467,1.176,1.473,0,0,0,0.165,0.968,1.802,1.705,1.066,0.543,1.908,0.226,0,0.118,0.766,1.078,0.18,0,0,0,0,0,0.037,0.549,1.2,1.722,1.229,0.01700002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425,1.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.346,1.233,0,0,0,0,0,0,0,0,0.537,1.408,0.1,0,0,0.285,1.982,0.69,0,0,0,0,0,0,0,0,0.781,2,1.64,0.09100002,0,0.947,2,0.731,0,0,0,0.472,0.16,0,0,0,0.104,1.839,2,1.065,0,1.557,1.393,0.612,0,0,0.097,1.918,1.226,0,0,0,0,0.929,1.828,1.948,0.359,1.683,0.688,0,0,0,0.07300001,1.893,1.101,0,0,0,0,0.02600002,0.341,1.65,1.025,2,0.517,0,0,0,0.14,1.905,1.542,0.005999982,0,0,0,0,0,1.2,1.604,2,0.517,0,0,0,1.049,1.785,1.997,0.583,0,0,0,0,0,0.877,1.828,2,0.621,0,0,0.182,1.949,0.612,1.417,1.728,0.118,0,0,0,0,1.095,1.444,1.812,1.192,0,0.074,1.565,1.39,0.02700001,0.153,1.673,1.506,0.247,0,0,0.312,1.876,0.782,1.08,1.972,1.215,1.632,1.571,0.09399998,0,0,0.187,1.606,1.968,1.591,1.77,1.977,0.971,0.003000021,0.02399999,0.979,1.423,1.038,0.09899998,0,0,0,0,0.02600002,0.649,1.055,0.876,0.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03399998,1.403,0.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666,2,1.333,0,0,0,0,0,0,0,0,0,0,0.02499998,0.949,0.106,1.111,2,1.697,0,0,0,0,0,0,0,0.442,0.05599999,0,0.687,2,0.412,1.526,2,1.85,0.08099997,0,0,0,0,0,0,0.941,1.209,1.133,1.934,2,0.842,1.555,1.582,1.55,0.558,0,0,0,0,0,0,0,0.315,0.596,0.639,2,1.372,1.753,1.628,0.299,0.25,0,0,0,0,0.08099997,0,0,0,0,0.222,2,1.555,1.387,2,0.257,0,0,0,0,0.654,1.939,0.556,0,0,0,0,2,1.753,0.956,2,0.445,0,0,0,0,0.965,2,1.815,0.353,0,0,0,1.841,2,0.666,2,0.445,0,0,0,0.023,1.553,1.715,1.956,1.828,0.385,0,0,1.863,1.703,0.665,2,0.867,0,0,0,0.618,2,0.488,1.006,2,1.95,0.985,0.284,2,0.929,0.196,1.957,1.5,0.007000029,0,0.07300001,1.661,1.516,0,0,0.906,1.903,2,1.942,1.908,0.141,0,1.615,1.997,0.7,0.08600003,1.333,1.953,0.274,0,0,0,0.255,1.446,1.905,0.748,0,0,0.679,1.941,1.995,1.906,1.927,0.634,0,0,0,0,0,0.014,0.01700002,0,0,0,0,0.895,1.694,1.366,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,1.388,1.102,0,0,0,0,0,0,0,0,0.07200003,0.234,0,0,0.312,1.893,2,1.253,0,0,0,0,0,0,0,0,1.11,1.916,0.46,0.06199998,1.604,1.919,1.418,0.324,0,0,0,0,0,0,0,0.159,1.987,2,0.877,0.618,2,1.307,0,0,0,0,0.166,0.02100003,0,0,0,0.176,2,2,0.877,1.2,2,0.568,0,0,0,0.145,1.797,1.195,0,0,0,0.06,1.722,2,1.254,1.438,1.96,0.183,0,0,0,1.018,2,1.976,0.369,0,0,0,1.536,2,1.438,1.438,1.941,0.11,0,0,0,0.664,2,2,1.314,0.0009999871,0,0,1.053,2,1.898,1.645,2,0.491,0,0,0,0.723,2,2,1.979,0.346,0,0,0.585,2,1.436,1.705,2,1.149,0.01700002,0,0.04799998,1.564,1.932,1.851,2,1.6,0.124,0,1.048,2,0.88,0.94,2,2,1.308,1.076,1.519,2,0.93,0.648,1.959,2,1.813,1.057,1.743,1.913,0.313,0.121,1.286,1.99,2,2,2,1.253,0.00999999,0,0.846,1.985,2,2,1.98,0.629,0,0,0.003000021,0.455,1.373,1.287,0.422,0,0,0,0.001999974,0.548,1.402,1.473,0.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01700002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235,1.666,1.713,0,0,0,0,0,0,0,0,0,0,0,0,0.07599998,1.619,2,1.017,0,0,0,0,0,0,0,0.339,0.628,0,0,0,0.875,2,1.588,0.01099998,0,0,0,0,0,0,0,1.692,1.907,0.39,0,0.04299998,1.7,2,0.547,0,0,0.05900002,0.8,0.234,0,0,0,2,2,1.208,0,0.323,2,1.584,0.004999995,0,0,0.893,2,1.43,0,0,0,1.579,2,1.843,0.233,0.902,2,1.199,0,0,0,1.077,2,1.936,0.301,0,0,1.022,2,2,0.832,1.384,2,0.923,0,0,0,0.55,2,2,1.448,0.07099998,0,0.465,2,2,1.944,1.907,2,1.357,0,0,0,0.475,2,2,2,0.559,0,0.148,1.949,2,0.783,1.988,2,1.671,0.135,0,0,1.228,2,2,2,1.505,0.313,0.01800001,1.625,1.837,0.08899999,1.26,2,2,1.465,0.874,1.188,1.953,1.753,1.14,2,2,1.77,1.243,2,1.051,0,0.284,1.821,2,2,2,2,1.686,0.228,0.05199999,1.484,2,2,2,1.609,0.07200003,0,0,0.143,1.544,1.949,1.891,1.119,0.219,0,0,0.04500002,0.776,1.503,1.093,0.223,0,0,0,0,0.04500002,0.083,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,1.443,0,0.213,1.368,0.306,0,0,0,0,0,0.001999974,0,0,0,0,1.467,1.975,0.107,1.65,2,0.837,0,0,0,0,0.403,1.817,0.669,0,0,0,1.08,2,0.596,1.747,2,0.822,0,0,0,0,1.552,2,1.801,0.119,0,0,0.919,2,0.985,1.086,2,1.231,0.004999995,0,0,0.216,1.949,1.91,2,0.849,0,0,0.04500002,1.86,1.623,0.09200001,1.806,2,0.682,0,0,0.522,2,0.781,1.664,1.878,0.277,0,0,1.261,2,0,0.968,2,1.789,0.162,0,0.878,2,0.254,0.478,1.896,1.381,0.01899999,0,1.048,2,0,0.04799998,1.377,2,1.209,0,0.838,2,0.254,0,0.941,2,1.034,0,1.048,2,0,0,0.126,1.795,1.989,0.979,0.81,2,0.254,0,0.154,1.764,1.965,1.087,1.43,1.769,0,0,0,0.59,1.901,2,1.734,2,0.254,0,0,0.222,1.503,2,1.963,0.916,0,0,0,0,0.431,1.823,2,1.802,0.05299997,0,0,0,0.09899998,0.581,0.355,0,0,0,0,0,0,0.278,1.596,0.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04100001,0.316,0.07599998,0,0,0,0,0,0,0,0,0,0,0.509,1.034,0.107,1.404,2,1.55,0.07200003,0,0,0,0,0,0,0,0,0.114,1.891,2,0.769,2,2,1.901,0.117,0,0,0,0.028,0.138,0,0,0,0.028,1.449,2,0.944,1.507,2,1.815,0.09600002,0,0,0,1.62,1.813,0.171,0,0,0,0.684,2,0.973,0.786,2,2,0.223,0,0,0,1.846,2,1.18,0,0,0,0.784,2,1.336,0.13,1.918,2,1.104,0,0,0,1.846,2,1.968,0.491,0,0,0.589,2,2,0,1.538,2,1.985,0,0,0,1.123,2,2,1.486,0.03299999,0,0.874,2,1.986,0,0.932,2,2,0.297,0,0,0.615,2,2,2,0.838,0,0.571,2,1.384,0,0.36,1.924,2,1.212,0.042,0,0.615,2,2,2,2,1.375,1.855,2,0.926,0,0,1.223,2,2,0.936,0.001999974,0.615,2,1.346,1.029,1.978,2,2,1.754,0.224,0,0,0.079,1.323,2,1.994,0.67,0.618,2,1.305,0,0.547,1.169,1.055,0.004000008,0,0,0,0,0.157,1.892,2,1.952,1.951,2,1.049,0,0,0,0,0,0,0,0,0,0,0.362,1.735,2,2,1.69,0.14,0,0,0,0,0,0,0,0,0,0,0,0.109,0.867,0.943,0.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0.93,0.645,0,0,0,0,0,0,0,0,0,0,0.028,0.03299999,0,0.948,2,0.618,0,0,0,0,0,0,0,0,0,0.186,1.688,1.865,0.63,1.527,1.748,0.02700001,0,0,0.09200001,0.964,0.079,0,0,0,0,0.862,2,2,1.87,2,1.556,0,0,0,0.317,2,1.132,0.003000021,0,0,0,1.111,2,0.848,0.29,1.851,1.568,0.001999974,0,0,0.074,1.852,2,0.379,0,0,0,1.111,2,0.444,0,1.213,2,0.332,0,0,0,1.302,2,1.561,0.065,0,0,1.111,2,0.444,0,0.233,1.983,1.668,0.171,0,0,1.804,2,2,0.99,0,0,1.338,1.988,0.363,0,0,1.09,2,1.756,0.981,1.227,1.995,0.865,1.489,1.991,1.131,0.395,1.784,1.851,0,0,0,0.009000003,1.133,1.98,2,2,1.377,0.06699997,0.09899998,1.495,2,2,1.985,1.078,0,0,0,0,0,0.31,0.607,0.409,0.01099998,0,0,0.104,0.843,1.193,0.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812,0.03799999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637,1.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.349,0.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.728,0.535,0,0,0,0,0,0.003000021,0.262,0,0.01800001,0.654,0.421,0.07099998,0,0,1.715,0.653,0,0,0,0,0,0.408,1.916,0.07999998,0.315,1.883,1.999,1.904,1.412,1.096,1.51,0.908,0,0,0,0,0,0.159,2,0.753,0,0.02899998,0.794,1.86,1.966,0.854,1.205,1.381,0,0,0,0,0,0.005999982,1.505,1.46,0,0,0,0.226,1.867,0.683,0.799,1.897,0.14,0,0,0,0,0,0.798,1.92,0.751,0.008000016,0,0,1.151,1.248,0.374,1.975,0.993,0,0,0,0,0,0.665,1.77,1.906,1.305,1.478,1.728,1.777,0.291,0,1.039,1.961,0.644,0,0,0.088,1.022,1.776,0.273,0.462,1.178,1.057,0.858,0.124,0,0,0.01099998,1.14,1.991,1.476,1.607,1.951,1.502,0.271,0,0,0,0,0,0,0,0,0,0,0.574,0.968,0.906,0.396,0.01200002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,1.174,0.07200003,0,0,0,0,0,0,0,0,0,0,0,0,0,1.348,1.51,0.03799999,0,0,0,0,0,0,0,0,0,0,0,0,0.502,1.753,0.377,0,0,0,0,0,0,0,0.37,0.879,0.74,0.03200001,0,0.108,1.821,1.261,0,0,0,0,0,0,0,0,1.248,1.428,1.889,1.373,0.104,0.757,2,0.789,0,0,0,0,0,0,0,0,0,0,0.789,2,1.198,1.376,1.94,0.231,0,0,0,0,1.179,0.749,0,0,0,0,0.103,1.854,1.72,1.993,1.797,0,0,0,0,0,1.89,1.903,0.02999997,0,0,0,0,1.797,2,2,1.304,0,0,0,0,0,0.929,2,0.989,0.009000003,0,0,0.08700001,1.853,1.532,2,1.765,0.114,0,0,0,0,1.405,2,2,1.216,0.07599998,0,0.559,2,0.919,1.317,2,1.338,0.578,0.273,0.575,1.033,1.981,0.926,1.413,2,1.834,1.32,1.767,1.783,0.237,0.183,1.716,2,2,2,2,1.926,1.018,0.02499998,0.02600002,1.031,1.796,1.967,1.999,0.756,0,0,0.112,0.822,1.219,1.229,1.056,0.294,0,0,0,0,0.05500001,0.105,0.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0.03100002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115,1.628,1.256,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,2,1.442,0,0,0,0,0,0,0,0,0,0,0,0,0.543,1.938,2,0.78,0,0,0,0,0,0,0,0,0,0,0.464,0.261,1.255,2,1.987,0.472,0,0,0,0,0,0,0,0,0,0.583,1.942,1.844,1.255,2,1.954,0,0,0,0,0,0,0.004000008,0,0,0,1.763,2,1.775,1.255,2,1.954,0,0,0,0,0.934,1.714,1.376,0.04100001,0,0,0.872,2,1.394,1.87,2,1.954,0,0,0,0,1.86,2,2,0.09299999,0,0,0.993,2,2,2,2,1.954,0,0,0,0,1.86,2,2,0.279,0,0,1.869,2,1.757,2,2,1.954,0,0,0,0.892,1.992,2,2,1.388,0.169,0.22,1.97,2,1.159,2,2,1.954,0,0,0.576,1.997,2,1.729,2,2,1.947,1.51,2,1.935,0.348,1.454,2,1.954,0.01599997,0.331,1.705,2,1.806,0.803,2,2,2,2,2,1.384,0,1.015,2,1.993,1.888,2,2,2,0.896,0.05199999,1.029,1.662,1.876,1.698,1.605,0.111,0,0.511,2,2,2,2,1.825,0.778,0.02100003,0,0,0.03100002,0.01200002,0.023,0,0,0,0.24,1.678,1.732,1.305,0.878,0.314,0,0,0,0,0,0,0,0,0,0,0,0.03200001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0.175,1.614,0.164,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,1.751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06199998,1.814,1.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572,2,0.83,0,0,0,0,0,0,0,0.251,0.532,0,0,0,0,1.226,2,0.463,0,0,0,0,0,0,0,1.614,1.676,0,0,0,0.004999995,1.701,1.944,0.153,0,0,0,0,0,0,0,1.784,1.676,0,0,0,0.108,2,1.784,0,0,0,0,0,0,0,0,1.662,1.877,0.07099998,0,0,0.108,2,1.671,0,0,0,0,0,0,0,0,1.532,2,0.108,0,0,0.108,2,1.523,0,0,0,0,0,0,0,0,0.976,2,0.108,0,0,0.108,2,1.784,0,0,0,0,0,0,0.539,0.06699997,0.487,1.737,0.01700002,0,0,0.108,2,1.784,0,0,0,0,0,1.03,1.996,1.484,1.035,1.574,0,0,0,0.108,2,1.784,0,0,0,0,0.789,1.975,1.776,2,1.982,0.921,0,0,0,0.108,2,1.858,0.08399999,0,0,0.349,1.928,1.292,0.574,1.901,1.466,0.01999998,0,0,0,0.079,1.903,2,1.036,0.0009999871,0.432,1.753,1.447,0.074,0,0.04100001,0.01099998,0,0,0,0,0,0.919,1.995,1.959,1.721,1.942,1.592,0.16,0,0,0,0,0,0,0,0,0,0,0.862,1.607,1.656,1.004,0.104,0,0,0,0,0,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646,0.75,0.009000003,0,0,0,0,0,0,0,0,0,0.337,0.647,0.009000003,0.76,1.986,2,0.738,0,0,0,0,0,0,0,0,0,0.706,2,0.593,1.981,1.417,0.572,0.195,0,0,0,0,0.009000003,0.177,0,0,0,0.175,1.857,1.168,2,1.294,0,0,0,0,0,0,0.508,1.975,1.053,0.042,0,0,1.765,1.529,1.714,1.85,0.115,0,0,0,0,0,0.588,2,1.875,1.302,0,0,0.975,1.59,0.881,2,0.709,0,0,0,0,0,0.143,2,1.423,1.984,1.47,0.591,1.355,1.912,0.02700001,1.246,1.961,0.412,0,0,0,0,0.259,2,0.706,0.796,1.86,2,2,0.985,0,0.02499998,0.952,1.86,0.648,0.323,0.146,0.643,1.497,1.956,0.341,0,0.213,0.73,0.833,0.04699999,0,0,0,1.355,2,2,1.991,2,1.675,0.521,0,0,0,0,0,0,0,0,0,0,0.536,0.971,0.853,0.624,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01899999,0.57,0.725,0.147,0,0,0,0,0,0,0,0,0,0,0,0,0.878,1.931,1.966,1.892,0.298,0,0,0,0,0,0,0,0.028,0.09500003,0,0,1.763,1.108,0.265,1.503,1.685,0.141,0,0,0,0,0,0,1.422,1.888,0.967,0.042,1.697,1.397,0,0.074,1.66,1.371,0,0.187,0.317,0,0,0,0.774,1.536,2,0.712,1.243,1.856,0.05000001,0,0.826,1.932,0.116,1.425,1.965,0.745,0,0,0,0.1,1.779,1.683,0.702,2,0.786,0,0.437,2,0.506,1.148,2,1.904,0.308,0,0,0,1.04,1.784,0.06400001,1.69,1.612,0.03899997,0.477,2,0.365,0.419,1.99,2,0.925,0,0,0.161,1.786,1.09,0,0.787,1.996,1.034,1.307,1.614,0.003000021,0,1.395,2,1.702,0.862,0.84,1.802,1.555,0.09600002,0,0,1.474,2,2,1.126,0.658,0.885,1.668,1.648,1.834,1.997,1.918,1.034,0.111,0,0.237,1.282,1.929,1.942,1.903,2,1.997,1.783,1.23,0.13,0.01700002,0.218,0.138,0,0,0,1.506,1.694,0.947,0.101,0.09600002,0.321,0.153,0.003000021,0,0,0,0,0,0,0,0,0.515,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0.829,1.312,0.26,0,0,0,0,0,0,0,0,0,0,0,0.641,1.838,2,1.921,0.262,0,0,0,0,0,0,0,0,0,0.014,0.82,1.879,2,1.993,0.923,0,0.02600002,0.866,1.554,0.31,0,0,0,0,0,0.854,2,2,1.665,0.488,0,0,0.983,2,2,1.225,0,0,0,0,0.384,1.936,1.915,0.932,0.042,0,0,0.06300002,1.82,2,2,1.926,0.375,0,0,0,1.482,1.959,0.684,0,0.167,0.2,0,0,0.774,1.987,2,2,1.461,0.192,0,0.403,1.943,1.296,0,0.423,1.86,1.915,0.327,0,0,1.045,1.974,2,2,0.654,0,1.308,1.945,0.42,0,1.328,2,2,0.361,0,0,0.003000021,1.361,2,2,1.289,0.359,1.964,0.899,0,0,1.333,2,2,1.098,0.009000003,0,0,0.33,1.91,2,1.426,0.832,2,0.267,0,0.118,1.805,2,2,1.975,1.313,0.176,0,0,1.661,2,2,1.846,2,1.224,0.804,1.785,2,2,2,2,2,1.701,1.048,0.551,1.26,2,2,1.978,2,2,2,1.978,1.154,0.955,1.854,2,2,2,2,2,2,2,1.406,0.736,1.698,1.954,1.585,0.401,0,0,0.246,1.445,1.956,2,2,2,2,1.609,0.244,0,0.03500003,0.181,0.01899999,0,0,0,0,0.004999995,0.259,0.997,1.352,1.201,0.86,0.02499998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06999999,0.791,1.131,0,0,0,0,0,0,0,0,0,0,0,0,0.074,1.578,1.879,0.653,0,0,0,0,0,0,0,0,0,0,0,0.153,1.595,1.744,0.181,0,0,0,0,0,0,0,0,0,0,0,0,0.074,1.98,0.454,0,0,0,0,0,0,0,0,0,0,0.551,1.293,0.156,0.833,1.588,0.00999999,0,0,0,0,0,0,0,0,0,0,0.519,2,1.41,1.682,0.879,0,0,0,0,0,0.02100003,0.415,0.129,0,0,0,0.007000029,1.346,1.926,2,0.836,0,0,0,0,0,0.449,2,1.224,0.023,0,0,0,0.59,1.527,2,0.859,0,0,0,0,0,0.023,1.816,2,1.402,0.66,0.424,0.849,1.782,0.379,1.758,1.789,0.09299999,0,0,0,0,0.01300001,1.758,1.225,1.893,2,1.998,1.674,0.553,0,0.769,1.997,1.24,0.088,0,0,0.342,1.379,1.003,0,0.138,0.396,0.152,0,0,0,0,1.12,1.994,1.896,1.691,1.593,1.93,1.157,0.02700001,0,0,0,0,0,0,0,0,0,0.595,1.19,1.247,0.945,0.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01899999,0.527,0.552,0,0,0,0,0,0,0,0,0,0,0,0.02600002,0.907,1.913,2,1.997,0.381,0,0,0,0,0,0.267,1.507,0.48,0,0.263,1.537,2,2,1.972,1.209,0,0,0,0,0,0,0.533,1.941,1.417,0.05400002,1.564,2,1.582,0.797,0.09100002,0,0,0,0.15,0.636,0.003000021,0,0,1.16,1.716,1.03,2,0.65,0.01800001,0,0,0,0,0,1.042,2,0.352,0,0,0.704,2,1.927,2,0.05699998,0,0,0,0,0,0,1.07,2,0.651,0,0,0.281,2,2,2,0.135,0,0,0,0,0,0,0.664,2,1.328,0,0,0.519,1.598,1.568,2,0.875,0,0,0,0,0,0,1.213,2,1.943,0.2,0,0.705,1.313,0.289,1.887,1.759,0.241,0,0,0,0,0.532,1.707,0.524,1.935,1.601,0.529,1.506,0.762,0,0.804,1.999,1.849,0.946,0.499,0.636,1.281,1.951,0.482,0,0.534,1.898,2,1.207,0.01899999,0,0,0.719,1.685,1.983,2,2,1.525,0.317,0,0,0,0.364,0.645,0.02499998,0,0,0,0,0.0009999871,0.232,0.574,0.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
